n_snps,panel,reductor,classifier,fold,acc,f1,mcc
10,stat,EN,SVM_Lin,0,0.6534653465346535,0.643381969775925,0.45597537481893474
10,stat,EN,GBM,0,0.6831683168316832,0.6744814152042679,0.5049537048384224
10,stat,EN,RF,1,0.7227722772277227,0.7124678608463428,0.5640803675474061
10,stat,EN,XGB,1,0.6831683168316832,0.6724611624539759,0.5030263883556233
10,stat,EN,LR,1,0.7524752475247525,0.7440666085991066,0.6106790101035983
10,stat,EN,SVM_RBF,1,0.7326732673267327,0.71810972123386,0.5795802405655763
10,stat,EN,SVM_Lin,1,0.7524752475247525,0.7440666085991066,0.6106790101035983
10,stat,EN,GBM,1,0.693069306930693,0.6773164711429127,0.5174164907267976
10,stat,EN,RF,2,0.7425742574257426,0.7401776732295079,0.5971551354727331
10,stat,EN,XGB,2,0.7425742574257426,0.7418288510773273,0.6096494264163256
10,stat,EN,LR,2,0.7425742574257426,0.7409266397464076,0.599298001312079
10,stat,EN,SVM_RBF,2,0.7920792079207921,0.7895637632210202,0.673703528208969
10,stat,EN,SVM_Lin,2,0.7524752475247525,0.7472256375964393,0.6113631277920795
10,stat,EN,GBM,2,0.7128712871287128,0.712921467585355,0.5627162747326593
10,stat,EN,RF,3,0.7722772277227723,0.7679231706954479,0.6450429994619399
10,stat,EN,XGB,3,0.7920792079207921,0.785543139588889,0.6743073191166027
10,stat,EN,LR,3,0.7524752475247525,0.7178274528483777,0.621119720054761
10,stat,EN,SVM_RBF,3,0.7524752475247525,0.7474538620535252,0.6116269698254493
10,stat,EN,SVM_Lin,3,0.7425742574257426,0.70713586272285,0.6066301828278585
10,stat,EN,GBM,3,0.7920792079207921,0.785543139588889,0.6743073191166027
10,stat,EN,RF,4,0.74,0.7363886113886114,0.5898993910107871
10,stat,EN,XGB,4,0.74,0.7379731682146542,0.5903431879263865
10,stat,EN,LR,4,0.78,0.7766072484582242,0.6544235072327099
10,stat,EN,SVM_RBF,4,0.74,0.729337672935684,0.5900683961013595
10,stat,EN,SVM_Lin,4,0.75,0.7445713166144201,0.6043453300609546
10,stat,EN,GBM,4,0.74,0.7359382151029749,0.5908749152284061
10,FST,RF,RF,0,0.7227722772277227,0.6704657304743402,0.5835082398332325
10,FST,RF,XGB,0,0.693069306930693,0.6486988909639121,0.5271477012344408
10,FST,RF,LR,0,0.7227722772277227,0.6704657304743402,0.5835082398332325
10,FST,RF,SVM_RBF,0,0.7227722772277227,0.6704657304743402,0.5835082398332325
10,FST,RF,SVM_Lin,0,0.7128712871287128,0.6617010583479375,0.5682726356946264
10,FST,RF,GBM,0,0.693069306930693,0.6486988909639121,0.5271477012344408
10,FST,RF,RF,1,0.6039603960396039,0.5961610779646859,0.3762761065576079
10,FST,RF,XGB,1,0.6039603960396039,0.5961610779646859,0.3762761065576079
10,FST,RF,LR,1,0.6534653465346535,0.6569185601565812,0.4707821418737329
10,FST,RF,SVM_RBF,1,0.693069306930693,0.6183629729479642,0.5367090694558015
10,FST,RF,SVM_Lin,1,0.6732673267326733,0.6,0.4959846388530653
10,FST,RF,GBM,1,0.5544554455445545,0.5549644401059824,0.30154060277124956
10,FST,RF,RF,2,0.7326732673267327,0.67992630863918,0.5977417084128114
10,FST,RF,XGB,2,0.7326732673267327,0.6868083867210251,0.5935196061956166
10,FST,RF,LR,2,0.7227722772277227,0.6679009817402171,0.5790744309157777
10,FST,RF,SVM_RBF,2,0.7227722772277227,0.6603064536770953,0.5835082398332325
10,FST,RF,SVM_Lin,2,0.7128712871287128,0.6476147614761476,0.5645999238309283
10,FST,RF,GBM,2,0.7326732673267327,0.6889536012424773,0.592546104861858
10,FST,RF,RF,3,0.6633663366336634,0.6238075730449543,0.4753246076505695
10,FST,RF,XGB,3,0.6732673267326733,0.6407760452158575,0.49086429330644715
10,FST,RF,LR,3,0.6435643564356436,0.5964375660867057,0.4440618586634884
10,FST,RF,SVM_RBF,3,0.6633663366336634,0.6221916746130058,0.4753556923912275
10,FST,RF,SVM_Lin,3,0.6435643564356436,0.6050059364372543,0.44438313503830423
10,FST,RF,GBM,3,0.6831683168316832,0.6509375876858942,0.5079540187886779
10,FST,RF,RF,4,0.68,0.6575843417675101,0.5020453452957664
10,FST,RF,XGB,4,0.69,0.6675117676204633,0.5273439645418726
10,FST,RF,LR,4,0.68,0.6493700623700625,0.49930526868210845
10,FST,RF,SVM_RBF,4,0.7,0.6748221054308011,0.5473725448766205
10,FST,RF,SVM_Lin,4,0.67,0.631557734204793,0.5024954609306219
10,FST,RF,GBM,4,0.7,0.6745164021164021,0.5303410403245031
10,FST,LR,RF,0,0.5346534653465347,0.5312190981300884,0.27080524416452295
10,FST,LR,XGB,0,0.5346534653465347,0.5308502193664654,0.2702237895271403
10,FST,LR,LR,0,0.5544554455445545,0.5415584111602649,0.2946172377684714
10,FST,LR,SVM_RBF,0,0.5742574257425742,0.5563438696810857,0.32592729326651115
10,FST,LR,SVM_Lin,0,0.5445544554455446,0.5417180536329139,0.28782640958602873
10,FST,LR,GBM,0,0.5346534653465347,0.5373250875636135,0.2769439820350356
10,FST,LR,RF,1,0.6633663366336634,0.663933216851097,0.47563783536304544
10,FST,LR,XGB,1,0.6435643564356436,0.6419014978420919,0.4424392139362812
10,FST,LR,LR,1,0.6732673267326733,0.6613652436672238,0.48223856450445984
10,FST,LR,SVM_RBF,1,0.7029702970297029,0.688362353476727,0.5341908362830965
10,FST,LR,SVM_Lin,1,0.6633663366336634,0.6520515277334186,0.467030774716128
10,FST,LR,GBM,1,0.6435643564356436,0.6441330599857408,0.44689799149301485
10,FST,LR,RF,2,0.6435643564356436,0.6072376468416073,0.4341777305641653
10,FST,LR,XGB,2,0.6336633663366337,0.5980807311500381,0.41800678269037955
10,FST,LR,LR,2,0.6039603960396039,0.5694209420942095,0.36768092091102705
10,FST,LR,SVM_RBF,2,0.6435643564356436,0.61336702169751,0.4353214767848864
10,FST,LR,SVM_Lin,2,0.594059405940594,0.5718312902718843,0.3548135818032268
10,FST,LR,GBM,2,0.6336633663366337,0.5980807311500381,0.41800678269037955
10,FST,LR,RF,3,0.6534653465346535,0.616316134719062,0.5053182487683836
10,FST,LR,XGB,3,0.6633663366336634,0.6254281434817563,0.5308989073794613
10,FST,LR,LR,3,0.6435643564356436,0.6169724458709608,0.4732978868505395
10,FST,LR,SVM_RBF,3,0.6435643564356436,0.5980616481009849,0.49070579759971683
10,FST,LR,SVM_Lin,3,0.6534653465346535,0.616714062383682,0.5007600329190607
10,FST,LR,GBM,3,0.6732673267326733,0.6424778859372613,0.5449139480627633
10,FST,LR,RF,4,0.64,0.6046407904022583,0.45362806259969024
10,FST,LR,XGB,4,0.66,0.62189146013054,0.48790896842416026
10,FST,LR,LR,4,0.68,0.6727352941176471,0.5058535478647608
10,FST,LR,SVM_RBF,4,0.66,0.62189146013054,0.48790896842416026
10,FST,LR,SVM_Lin,4,0.68,0.6679318766791289,0.5067388430501446
10,FST,LR,GBM,4,0.64,0.602054054054054,0.4587059496242239
10,FST,EN,RF,0,0.7227722772277227,0.7065492640813377,0.5696450950071011
10,FST,EN,XGB,0,0.7128712871287128,0.6991797771326429,0.5522908074951588
10,FST,EN,LR,0,0.801980198019802,0.8089042351723756,0.6998642820051654
10,FST,EN,SVM_RBF,0,0.801980198019802,0.8108334642988109,0.7016952276230204
10,FST,EN,SVM_Lin,0,0.7623762376237624,0.7748565200335604,0.6477639892874488
10,FST,EN,GBM,0,0.7128712871287128,0.6991797771326429,0.5522908074951588
10,FST,EN,RF,1,0.7128712871287128,0.7069149522265422,0.5486673887267236
10,FST,EN,XGB,1,0.7029702970297029,0.6966265893770164,0.5343975925692189
10,FST,EN,LR,1,0.6831683168316832,0.6775213573257234,0.5041804981902256
10,FST,EN,SVM_RBF,1,0.693069306930693,0.6815772089069082,0.5143747459440823
10,FST,EN,SVM_Lin,1,0.6732673267326733,0.667084511244537,0.489390590957226
10,FST,EN,GBM,1,0.7029702970297029,0.6966265893770164,0.5343975925692189
10,FST,EN,RF,2,0.7425742574257426,0.7274593189656045,0.6037097293048651
10,FST,EN,XGB,2,0.7425742574257426,0.7274593189656045,0.6037097293048651
10,FST,EN,LR,2,0.7425742574257426,0.7279995978454431,0.6072191208154474
10,FST,EN,SVM_RBF,2,0.7227722772277227,0.6992742856707722,0.5701685906890378
10,FST,EN,SVM_Lin,2,0.7326732673267327,0.7131883080781196,0.5882541863182955
10,FST,EN,GBM,2,0.7326732673267327,0.7175570498226292,0.5866295639957619
10,FST,EN,RF,3,0.7524752475247525,0.7297428643963297,0.6130318705211097
10,FST,EN,XGB,3,0.7722772277227723,0.7493687057558348,0.6471966239807454
10,FST,EN,LR,3,0.7722772277227723,0.7433490771757588,0.653936463500344
10,FST,EN,SVM_RBF,3,0.7722772277227723,0.7348427150407348,0.6595046897258731
10,FST,EN,SVM_Lin,3,0.7722772277227723,0.7332695263843098,0.6587745138382081
10,FST,EN,GBM,3,0.7524752475247525,0.7313504445091799,0.6125980364286294
10,FST,EN,RF,4,0.73,0.7307233687721493,0.5809433685367591
10,FST,EN,XGB,4,0.73,0.7395333433689598,0.5950945179604972
10,FST,EN,LR,4,0.75,0.7587803187803189,0.6234409666595967
10,FST,EN,SVM_RBF,4,0.76,0.7705958132045089,0.6447924406953454
10,FST,EN,SVM_Lin,4,0.72,0.7151210036682372,0.5618583782280583
10,FST,EN,GBM,4,0.71,0.7121098901098901,0.5510027231351111
10,fst_stat,RF,RF,0,0.7029702970297029,0.6946210410514736,0.5339549170325626
10,fst_stat,RF,XGB,0,0.7029702970297029,0.6956375266337945,0.533096525645516
10,fst_stat,RF,LR,0,0.7326732673267327,0.6720828173032729,0.6040108276031926
10,fst_stat,RF,SVM_RBF,0,0.7326732673267327,0.6829296137160886,0.603073574863589
10,fst_stat,RF,SVM_Lin,0,0.7326732673267327,0.6558916165589161,0.6128859051830038
10,fst_stat,RF,GBM,0,0.7029702970297029,0.6956375266337945,0.533096525645516
10,fst_stat,RF,RF,1,0.7128712871287128,0.7108753069399767,0.5564382255066072
10,fst_stat,RF,XGB,1,0.6732673267326733,0.6837790592246037,0.5054690257216394
10,fst_stat,RF,LR,1,0.7326732673267327,0.7388330537874688,0.5926245411799392
10,fst_stat,RF,SVM_RBF,1,0.7128712871287128,0.7180375894747708,0.558939215961301
10,fst_stat,RF,SVM_Lin,1,0.7227722772277227,0.7290766097886384,0.5767910610720783
10,fst_stat,RF,GBM,1,0.6831683168316832,0.6974863812027119,0.5220677025951382
10,fst_stat,RF,RF,2,0.7623762376237624,0.7536428846824962,0.6451978124977364
10,fst_stat,RF,XGB,2,0.7623762376237624,0.754251068274218,0.64467296021992
10,fst_stat,RF,LR,2,0.7227722772277227,0.7334645291154501,0.5866674964947025
10,fst_stat,RF,SVM_RBF,2,0.7227722772277227,0.7357646859991832,0.5886978287846926
10,fst_stat,RF,SVM_Lin,2,0.7326732673267327,0.7455919809217026,0.6077704387647702
10,fst_stat,RF,GBM,2,0.7524752475247525,0.743981536594058,0.6344605226946195
10,fst_stat,RF,RF,3,0.7029702970297029,0.6550128138697886,0.544886358475969
10,fst_stat,RF,XGB,3,0.7524752475247525,0.7170368528218599,0.6235929869434769
10,fst_stat,RF,LR,3,0.7425742574257426,0.709138260764852,0.605965466145867
10,fst_stat,RF,SVM_RBF,3,0.7326732673267327,0.7062257246132776,0.5891052699803759
10,fst_stat,RF,SVM_Lin,3,0.7227722772277227,0.6818714812657737,0.5812773434412861
10,fst_stat,RF,GBM,3,0.7227722772277227,0.6901811060226902,0.5743909998941413
10,fst_stat,RF,RF,4,0.71,0.6987677419354839,0.5430481808703308
10,fst_stat,RF,XGB,4,0.71,0.7045535598242831,0.545175324629108
10,fst_stat,RF,LR,4,0.65,0.6485332931908274,0.4492815346144871
10,fst_stat,RF,SVM_RBF,4,0.72,0.6863576051779936,0.5759131640030987
10,fst_stat,RF,SVM_Lin,4,0.67,0.6313461538461539,0.48985029305634253
10,fst_stat,RF,GBM,4,0.7,0.69449360051713,0.526779784789095
10,fst_stat,LR,RF,0,0.6633663366336634,0.6410953307312299,0.4660732491991328
10,fst_stat,LR,XGB,0,0.6732673267326733,0.6573649692334962,0.4830787583673602
10,fst_stat,LR,LR,0,0.693069306930693,0.6633663366336634,0.5175298249454631
10,fst_stat,LR,SVM_RBF,0,0.693069306930693,0.6529250118359029,0.5275213972180525
10,fst_stat,LR,SVM_Lin,0,0.6732673267326733,0.6365548642776365,0.4850894381341893
10,fst_stat,LR,GBM,0,0.6732673267326733,0.6508847693279967,0.4826526246202832
10,fst_stat,LR,RF,1,0.6831683168316832,0.6678713049381858,0.49876345466036576
10,fst_stat,LR,XGB,1,0.6336633663366337,0.6331188873210517,0.4326157476966971
10,fst_stat,LR,LR,1,0.6831683168316832,0.6701881106224766,0.49811343451733425
10,fst_stat,LR,SVM_RBF,1,0.6831683168316832,0.663551429272529,0.4980381031535454
10,fst_stat,LR,SVM_Lin,1,0.6633663366336634,0.6468410962274506,0.4657075970822349
10,fst_stat,LR,GBM,1,0.6138613861386139,0.6186216002942356,0.4114352578998919
10,fst_stat,LR,RF,2,0.7722772277227723,0.7625352896735458,0.6445171532217724
10,fst_stat,LR,XGB,2,0.8217821782178217,0.8200812388931201,0.721535151110521
10,fst_stat,LR,LR,2,0.801980198019802,0.8006305508599639,0.6928400945647651
10,fst_stat,LR,SVM_RBF,2,0.801980198019802,0.7958917390257821,0.6912536136371965
10,fst_stat,LR,SVM_Lin,2,0.7821782178217822,0.7791819832389743,0.6616130397059274
10,fst_stat,LR,GBM,2,0.7524752475247525,0.7501302761855133,0.6112017485097182
10,fst_stat,LR,RF,3,0.7425742574257426,0.7034835868848681,0.6004885044096303
10,fst_stat,LR,XGB,3,0.7524752475247525,0.7208391609197589,0.6161083242120473
10,fst_stat,LR,LR,3,0.7227722772277227,0.7138697778696275,0.5666583892290422
10,fst_stat,LR,SVM_RBF,3,0.7425742574257426,0.7030572919043057,0.6025067202511483
10,fst_stat,LR,SVM_Lin,3,0.7227722772277227,0.6886437981193397,0.5784780492277277
10,fst_stat,LR,GBM,3,0.7425742574257426,0.7034835868848681,0.6004885044096303
10,fst_stat,LR,RF,4,0.66,0.6533133253301321,0.4716906691945957
10,fst_stat,LR,XGB,4,0.65,0.643470350937327,0.4533453778671384
10,fst_stat,LR,LR,4,0.65,0.6411176470588235,0.45933906230447585
10,fst_stat,LR,SVM_RBF,4,0.7,0.6809877578890894,0.5381767487227959
10,fst_stat,LR,SVM_Lin,4,0.7,0.6781619047619047,0.5348740647256702
10,fst_stat,LR,GBM,4,0.65,0.643470350937327,0.4533453778671384
10,fst_stat,EN,RF,0,0.7029702970297029,0.6700653044027807,0.5315778380597773
10,fst_stat,EN,XGB,0,0.693069306930693,0.6807131932705466,0.5175816140474859
10,fst_stat,EN,LR,0,0.7029702970297029,0.6849710892748261,0.5307345104204411
10,fst_stat,EN,SVM_RBF,0,0.7029702970297029,0.6466493937302664,0.5371583483381023
10,fst_stat,EN,SVM_Lin,0,0.7128712871287128,0.6569998419764926,0.5569723570960575
10,fst_stat,EN,GBM,0,0.7029702970297029,0.6887950683731885,0.5311758133770406
10,fst_stat,EN,RF,1,0.7227722772277227,0.7122675682202366,0.5648329635673377
10,fst_stat,EN,XGB,1,0.7128712871287128,0.7098817322300306,0.5529392332759391
10,fst_stat,EN,LR,1,0.7425742574257426,0.7316953917613984,0.594667636158638
10,fst_stat,EN,SVM_RBF,1,0.7524752475247525,0.7373591839470686,0.6112740251672997
10,fst_stat,EN,SVM_Lin,1,0.7326732673267327,0.7188463540486383,0.5786914891695262
10,fst_stat,EN,GBM,1,0.7029702970297029,0.6963713422000976,0.5347608988921572
10,fst_stat,EN,RF,2,0.7425742574257426,0.7350492973545435,0.5981394231937256
10,fst_stat,EN,XGB,2,0.7326732673267327,0.7338365526108352,0.6007674738068391
10,fst_stat,EN,LR,2,0.7821782178217822,0.7795685124067961,0.6616626346750346
10,fst_stat,EN,SVM_RBF,2,0.801980198019802,0.7990976312821156,0.6902636151513599
10,fst_stat,EN,SVM_Lin,2,0.7920792079207921,0.7890850530836215,0.6753215105609377
10,fst_stat,EN,GBM,2,0.693069306930693,0.6846842578994742,0.5287171022455163
10,fst_stat,EN,RF,3,0.7821782178217822,0.7801980198019802,0.6597239909987048
10,fst_stat,EN,XGB,3,0.7623762376237624,0.7597433473711868,0.6285224891191654
10,fst_stat,EN,LR,3,0.7821782178217822,0.7801024644155722,0.6605713424583833
10,fst_stat,EN,SVM_RBF,3,0.801980198019802,0.8012394482691513,0.6927350590597061
10,fst_stat,EN,SVM_Lin,3,0.7821782178217822,0.7845489351685937,0.6631081364289924
10,fst_stat,EN,GBM,3,0.7722772277227723,0.7715261073145643,0.6448845626156872
10,fst_stat,EN,RF,4,0.72,0.7131142857142858,0.5706222244101592
10,fst_stat,EN,XGB,4,0.7,0.6978018018018018,0.528416043579723
10,fst_stat,EN,LR,4,0.72,0.7159849462365593,0.5593853704271999
10,fst_stat,EN,SVM_RBF,4,0.71,0.7061903392754456,0.5443038543694318
10,fst_stat,EN,SVM_Lin,4,0.71,0.703552927927928,0.5455411337575743
10,fst_stat,EN,GBM,4,0.71,0.7057343267020687,0.5440197369718566
15,stat,RF,RF,0,0.7326732673267327,0.712484790005451,0.5954558904102478
15,stat,RF,XGB,0,0.6831683168316832,0.6745773038842345,0.5002623893582081
15,stat,RF,LR,0,0.693069306930693,0.6826173052087817,0.5157249385794076
15,stat,RF,SVM_RBF,0,0.7227722772277227,0.7024309717499263,0.5819876437863836
15,stat,RF,SVM_Lin,0,0.7128712871287128,0.6660454280722189,0.557992319301207
15,stat,RF,GBM,0,0.7227722772277227,0.7036762806715454,0.5807084015749623
15,stat,RF,RF,1,0.7524752475247525,0.7519258402142833,0.6177752282811169
15,stat,RF,XGB,1,0.7326732673267327,0.7360623366521828,0.5934045667269026
15,stat,RF,LR,1,0.7326732673267327,0.7391096130889685,0.5920213609853541
15,stat,RF,SVM_RBF,1,0.7722772277227723,0.7699832449369599,0.6474768752500168
15,stat,RF,SVM_Lin,1,0.7128712871287128,0.7152865016468902,0.5649844898868791
15,stat,RF,GBM,1,0.7326732673267327,0.7371531120254498,0.5926245411799392
15,stat,RF,RF,2,0.7920792079207921,0.7839652363315772,0.6820191634228361
15,stat,RF,XGB,2,0.7623762376237624,0.7546596485699106,0.6385437490005244
15,stat,RF,LR,2,0.7425742574257426,0.7303844012618338,0.6040766425219836
15,stat,RF,SVM_RBF,2,0.7326732673267327,0.7244392142906808,0.591338645623792
15,stat,RF,SVM_Lin,2,0.7623762376237624,0.7564188692185428,0.6422315471661636
15,stat,RF,GBM,2,0.7425742574257426,0.7330538442647839,0.6071526958737037
15,stat,RF,RF,3,0.7128712871287128,0.7033388020455027,0.5495529794373987
15,stat,RF,XGB,3,0.7128712871287128,0.705363753766681,0.5503237478343964
15,stat,RF,LR,3,0.7227722772277227,0.7083402813965607,0.5680742986815175
15,stat,RF,SVM_RBF,3,0.7326732673267327,0.7199554011952148,0.5829915322551462
15,stat,RF,SVM_Lin,3,0.7524752475247525,0.7167617938264415,0.6333243396182098
15,stat,RF,GBM,3,0.7227722772277227,0.7192716338777901,0.5653782129117239
15,stat,RF,RF,4,0.75,0.7623490945674044,0.626123777759591
15,stat,RF,XGB,4,0.79,0.797847330898974,0.6855268010552562
15,stat,RF,LR,4,0.77,0.7787264009589453,0.6527854536674417
15,stat,RF,SVM_RBF,4,0.78,0.7920476783490481,0.6743534780443539
15,stat,RF,SVM_Lin,4,0.74,0.7537932490045165,0.6184753329292844
15,stat,RF,GBM,4,0.74,0.7515297906602254,0.614014758561916
15,stat,LR,RF,0,0.693069306930693,0.6599416429378452,0.5165743745303482
15,stat,LR,XGB,0,0.7326732673267327,0.7310677013647311,0.5816906425892721
15,stat,LR,LR,0,0.6732673267326733,0.6563296148619387,0.4827620849998899
15,stat,LR,SVM_RBF,0,0.6732673267326733,0.6320632063206321,0.48407259006540965
15,stat,LR,SVM_Lin,0,0.6831683168316832,0.6277717002469477,0.502467292308051
15,stat,LR,GBM,0,0.7128712871287128,0.7140287881710861,0.5527532240614246
15,stat,LR,RF,1,0.7425742574257426,0.7310906994313889,0.5975526135968715
15,stat,LR,XGB,1,0.6831683168316832,0.6798246428770457,0.5113158454388392
15,stat,LR,LR,1,0.7326732673267327,0.7285536245932285,0.5788265921657462
15,stat,LR,SVM_RBF,1,0.7326732673267327,0.7232107826167232,0.5784935094996383
15,stat,LR,SVM_Lin,1,0.7326732673267327,0.7273927392739274,0.5790593586474512
15,stat,LR,GBM,1,0.7029702970297029,0.7004376589420459,0.5392067355145007
15,stat,LR,RF,2,0.8316831683168316,0.8283972838339194,0.7418311001556157
15,stat,LR,XGB,2,0.8118811881188119,0.8100352074563448,0.7122836676836094
15,stat,LR,LR,2,0.7920792079207921,0.7877807292924414,0.678313911495624
15,stat,LR,SVM_RBF,2,0.801980198019802,0.7998940137916231,0.6928400945647651
15,stat,LR,SVM_Lin,2,0.7722772277227723,0.7688770232036753,0.6474768752500168
15,stat,LR,GBM,2,0.8118811881188119,0.8099316260739998,0.7107074013950708
15,stat,LR,RF,3,0.7425742574257426,0.7211888942855144,0.6074374065110089
15,stat,LR,XGB,3,0.7326732673267327,0.7207100111419592,0.592011791421321
15,stat,LR,LR,3,0.7326732673267327,0.7211568525273581,0.5865005942338832
15,stat,LR,SVM_RBF,3,0.7326732673267327,0.7117706816424078,0.5886948636956751
15,stat,LR,SVM_Lin,3,0.7425742574257426,0.7273130538860337,0.6079511353982605
15,stat,LR,GBM,3,0.7623762376237624,0.7459644380095046,0.6409260408219324
15,stat,LR,RF,4,0.7,0.7102631751227496,0.5443637035143534
15,stat,LR,XGB,4,0.68,0.6819880952380951,0.5034270471850545
15,stat,LR,LR,4,0.75,0.752498025551684,0.610834069826871
15,stat,LR,SVM_RBF,4,0.71,0.7181147814481147,0.5553363824044937
15,stat,LR,SVM_Lin,4,0.71,0.7168317418017617,0.5554457086199763
15,stat,LR,GBM,4,0.67,0.6758652458652459,0.4940210373138495
15,stat,EN,RF,0,0.7425742574257426,0.720206471866699,0.5951110797346078
15,stat,EN,XGB,0,0.7524752475247525,0.7388714481204218,0.6120843130871896
15,stat,EN,LR,0,0.7821782178217822,0.7725992111406262,0.6593356626070414
15,stat,EN,SVM_RBF,0,0.7623762376237624,0.713351211886272,0.6356607354082477
15,stat,EN,SVM_Lin,0,0.7326732673267327,0.7180217038662378,0.5783701375312522
15,stat,EN,GBM,0,0.7623762376237624,0.7563639621880741,0.627609533050624
15,stat,EN,RF,1,0.7623762376237624,0.7562971021823854,0.6330415154615646
15,stat,EN,XGB,1,0.7227722772277227,0.718911834924702,0.5718651430954536
15,stat,EN,LR,1,0.7920792079207921,0.7880853751416418,0.681193807245822
15,stat,EN,SVM_RBF,1,0.7722772277227723,0.7639985685315519,0.6440200297276244
15,stat,EN,SVM_Lin,1,0.7524752475247525,0.7422119427132586,0.6103906939061522
15,stat,EN,GBM,1,0.7029702970297029,0.701020265405993,0.5418712789639885
15,stat,EN,RF,2,0.8118811881188119,0.8039523464541577,0.7065870121268932
15,stat,EN,XGB,2,0.801980198019802,0.797136691691147,0.6967960492155466
15,stat,EN,LR,2,0.7920792079207921,0.7890850530836215,0.6753215105609377
15,stat,EN,SVM_RBF,2,0.8217821782178217,0.8192852391373509,0.7213801628551257
15,stat,EN,SVM_Lin,2,0.7920792079207921,0.7867152116169437,0.6755680115303988
15,stat,EN,GBM,2,0.7821782178217822,0.7779333633085274,0.6628495598777445
15,stat,EN,RF,3,0.8118811881188119,0.8026315277206102,0.7068542270058412
15,stat,EN,XGB,3,0.801980198019802,0.7954441296878989,0.690010579257432
